#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;x
#### City of Wonders ####;;;;;;;;;;;;;;;
upgrade_cow_district_library_desc;Books are precious, as the knowledge of things past and new are written in their pages. This beacon of knowledge will have capacity to store thousands of books, and will have reading facilities.;;;;;;;;;;;;;;x
upgrade_cow_district_library_citadel;Library of the Citadel;;;;;;;;;;;;;;x
upgrade_cow_district_library_citadel_desc;The Library of the Citadel is known to be a great repository of knowledge. A locked vault beneath the Citadel is said to contain the sole remaining copy of 'Blood and Fire.;;;;;;;;;;;;;;x
upgrade_cow_district_university;Grand University;;;;;;;;;;;;;;x
upgrade_cow_district_university_desc;A high seat of learning, famous throughout the realm.;;;;;;;;;;;;;;x
upgrade_cow_district_university_citadel;Citadel;;;;;;;;;;;;;;x
upgrade_cow_district_university_citadel_desc;The Citadel is a complex of buildings in Oldtown that serves as the central home to the order of the maesters. The name is also employed to refer to order of maesters as an institution, or the higher placed members. At the Citadel, the residing archmaesters teach and train new students, and convene in the Conclave. The Citadel is funded by taxes from Oldtown and payments from lords for the service of maesters.;;;;;;;;;;;;;;x
upgrade_cow_district_mouseion_alex;Mouseion at Alexandreia;;;;;;;;;;;;;;x
upgrade_cow_district_mouseion_alex_desc;"The Musaeum of Alexandria (""Institution of the Muses"") is the home of music or poetry, a philosophical school and library such as Plato's Academy. It has again become an institution that brings together some of the best scholars in the known world.";;;;;;;;;;;;;;x
upgrade_cow_district_mausoleum;Grand Mausoleum;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleum_desc;A simple tomb is not enough for some rulers.;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleum_halicarnassus;Mausoleum at Halicarnassus;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleum_halicarnassus_desc;A giant above-ground tomb, constructed by Mausolus, a satrap in the Persian Empire, for himself and Artemisia II of Caria.;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleum_roma;Grand Mausoleum of Roma;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleum_roma_desc;A simple tomb is not enough for some rulers.;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleion_apostles_byz;Mausoleion of Konstantinoupolis;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleion_apostles_byz_desc;A simple tomb is not enough for some rulers.;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleion_alexander;Mausoleion of Alexandros;;;;;;;;;;;;;;x
upgrade_cow_district_mausoleion_alexander_desc;The Mausoleum of Alexander was rebuilt after a prestigious lineage to Alexander the Great was indisputably proven. The Great Conquerer should finally be able to rest at peace in the knowing of that his successors once again shall dominate the world.;;;;;;;;;;;;;;x
upgrade_cow_district_tomb_of_cyrus;Tomb of Cyrus;;;;;;;;;;;;;;x
upgrade_cow_district_tomb_of_cyrus_desc;The Tomb of Cyrus is an ancient monument of Cyrus the Great, the founder of the Achaemenid Empire. The ancient tomb has been restored into its former glory, and moved into Persepolis to better safeguard it against any potential desecration.;;;;;;;;;;;;;;x
upgrade_cow_district_pyramid;Great Pyramid;;;;;;;;;;;;;;x
upgrade_cow_district_pyramid_desc;Build it taller!, was apparently the last words of its architect.;;;;;;;;;;;;;;x
upgrade_cow_district_pyramid_giza;Great Pyramid of Khufu;;;;;;;;;;;;;;x
upgrade_cow_district_pyramid_giza_desc;The strangely shaped pyramids have always been there.;;;;;;;;;;;;;;x
upgrade_cow_district_pagan_stones;Great Stone Circle;;;;;;;;;;;;;;x
upgrade_cow_district_pagan_stones_desc;Huge standing rocks are placed in a grand circle, with an opening towards the east, where the sun rises.;;;;;;;;;;;;;;x
upgrade_cow_district_stonehenge;Stonehenge;;;;;;;;;;;;;;x
upgrade_cow_district_stonehenge_desc;Some think the rocks were placed by gods. Others say it's pagan superstition, but refuse to go near them.;;;;;;;;;;;;;;x
upgrade_cow_district_aztec_pyramid;Aztec Pyramid;;;;;;;;;;;;;;x
upgrade_cow_district_aztec_pyramid_desc;The house of the Gods, an Aztec Pyramid is the holy place where messengers can be sent to the Them, by decapitating the victims' heads.;;;;;;;;;;;;;;x
### COW Upgrades ###;;;;;;;;;;;;;;;
## Great Sept - Upgrades ##;;;;;;;;;;;;;;;
upgrade_cow_gargoyles;Gargoyles;;;;;;;;;;;;;;x
upgrade_cow_gargoyles_desc;The ugly creatures sticking out from the facade of the Great Sept have an ominous air to them.;;;;;;;;;;;;;;x
upgrade_cow_bells;Bells;;;;;;;;;;;;;;x
upgrade_cow_bells_desc;While intended for ceremony, the bells can also be rung in times of danger, a warning which would be heard all over the province.;;;;;;;;;;;;;;x
upgrade_cow_stained_glass_window;Stained Glass Window;;;;;;;;;;;;;;x
upgrade_cow_stained_glass_window_desc;A beautiful piece of art reflecting an aspect of the Seven.;;;;;;;;;;;;;;x
upgrade_cow_relic_tomb;Relic Tomb;;;;;;;;;;;;;;x
upgrade_cow_relic_tomb_desc;A place for storing artifacts.;;;;;;;;;;;;;;x
upgrade_cow_grand_basilica;Grand Basilica;;;;;;;;;;;;;;x
upgrade_cow_grand_basilica_desc;The arch-headed windows extend to several floors, bestowing the Great Sept with an unparalleled level of grandeur.;;;;;;;;;;;;;;x
upgrade_cow_catacombs;Catacombs;;;;;;;;;;;;;;x
upgrade_cow_catacombs_desc;While subterranean passageways are a source of fascination, they are primarily a sacred space for religious practice.;;;;;;;;;;;;;;x
upgrade_cow_bells_golden;Golden Bells;;;;;;;;;;;;;;x
upgrade_cow_bells_golden_desc;The bells of the Great Sept have been coated with a thin layer of gold.;;;;;;;;;;;;;;x
## Great Red Temple - Upgrades ##;;;;;;;;;;;;;;;
upgrade_cow_minaret;Red Tower;;;;;;;;;;;;;;x
upgrade_cow_minaret_desc;A tower attached to the Great Red Temple, to announce the rising of the sun.;;;;;;;;;;;;;;x
upgrade_cow_open_courtyard;Courtyard of Holy Fire;;;;;;;;;;;;;;x
upgrade_cow_open_courtyard_desc;An open courtyard with a massive bonfire, to welcome the sun in the morning, and preach to crowds of faithful.;;;;;;;;;;;;;;x
upgrade_cow_dome;Red Dome;;;;;;;;;;;;;;x
upgrade_cow_dome_desc;The dome allows accumulated smoke to escape from holy fires inside the Red Temple.;;;;;;;;;;;;;;x
upgrade_cow_lamps_hanging;Magnificent Hanging Lamps;;;;;;;;;;;;;;x
upgrade_cow_lamps_hanging_desc;Illumination is essential in a Red Temple, as many prayers happen during the night to ward off the darkness. Hundreds of decorated lamps create a dazzling effect, with a soft light emanating from each one.;;;;;;;;;;;;;;x
####;;;;;;;;;;;;;;;
upgrade_cow_tallest_building;Tallest Building;;;;;;;;;;;;;;x
upgrade_cow_tallest_building_desc;The Talmud instructs that the Synagogue should be taller than the other buildings.;;;;;;;;;;;;;;x
upgrade_cow_garden_outer;Outer Wall and Open Garden;;;;;;;;;;;;;;x
upgrade_cow_garden_outer_desc;By building an outer garden, the faithful can relax before and after the prayers.;;;;;;;;;;;;;;x
upgrade_cow_holy_ark;Holy Ark;;;;;;;;;;;;;;x
upgrade_cow_holy_ark_desc;The Torah Ark, where the sacred Torah scrolls are stored, are here given the proper importance.;;;;;;;;;;;;;;x
upgrade_cow_decorations;Elaborate Decorations;;;;;;;;;;;;;;x
upgrade_cow_decorations_desc;Elaborate decorations will help elevate the spirit of the faithful to the heavens.;;;;;;;;;;;;;;x
upgrade_cow_choir_rooms;Choir Rooms;;;;;;;;;;;;;;x
upgrade_cow_choir_rooms_desc;The acoustics of these rooms make them suited for practice singing.;;;;;;;;;;;;;;x
upgrade_cow_school_synagogue;School;;;;;;;;;;;;;;x
upgrade_cow_school_synagogue_desc;The Synagogue is also a place of learning.;;;;;;;;;;;;;;x
upgrade_cow_statue_god;Statue of a God;;;;;;;;;;;;;;x
upgrade_cow_statue_god_desc;The grand statue of [Root.Religion.GetRandomGodName] impresses both faithful and those foreign to the faith of [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;;x
upgrade_cow_temple_guards;Great Temple Guards;;;;;;;;;;;;;;x
upgrade_cow_temple_guards_desc;The Great Temple guards are especially dedicated to the protection of the Great Temple.;;;;;;;;;;;;;;x
upgrade_cow_sacrificial_altar;Sacrificial Altar;;;;;;;;;;;;;;x
upgrade_cow_sacrificial_altar_desc;The people of [Root.PrimaryTitle.GetName] show their devotion to the gods by sacrificing living beings.;;;;;;;;;;;;;;x
upgrade_cow_sacred_grove;Sacred Grove;;;;;;;;;;;;;;x
upgrade_cow_sacred_grove_desc;In the middle of the grove, a tree is planted. As time passes, its branches will reach as tall as its roots, representing the connection between worlds.;;;;;;;;;;;;;;x
upgrade_cow_prophecy_rooms;Prophecy Rooms;;;;;;;;;;;;;;x
upgrade_cow_prophecy_rooms_desc;A secluded series of rooms the Priests and Priestesses can retire to while maintaining communication with the Gods.;;;;;;;;;;;;;;x
upgrade_cow_temple_precinct;Temple Precinct;;;;;;;;;;;;;;x
upgrade_cow_temple_precinct_desc;An area surrounding the Great Temple has been dedicated to the Great Temple, and contains smaller buildings and open spaces specifically designed to invite a larger number of worshipers.;;;;;;;;;;;;;;x
upgrade_cow_inner_sanctuary;Inner Sanctuary;;;;;;;;;;;;;;x
upgrade_cow_inner_sanctuary_desc;A sacred and reserved space inside the temple where only the high ranking priests can enter.;;;;;;;;;;;;;;x
upgrade_cow_custodian_of_temple;Custodian of the Temple;;;;;;;;;;;;;;x
upgrade_cow_custodian_of_temple_desc;As the authority on all daily business and rituals the Custodian of the Temple is heeded by all.;;;;;;;;;;;;;;x
upgrade_cow_chaitya-grihas;Chaitya-Grihas;;;;;;;;;;;;;;x
upgrade_cow_chaitya-grihas_desc;A prayer hall that surrounds the stupas.;;;;;;;;;;;;;;x
upgrade_cow_gompa;Gompa;;;;;;;;;;;;;;x
upgrade_cow_gompa_desc;A fortification surrounding the temple.;;;;;;;;;;;;;;x
upgrade_cow_bodhi_tree;Bodhi Tree;;;;;;;;;;;;;;x
upgrade_cow_bodhi_tree_desc;A descendant of the sacred tree in under which Siddhartha Gautama, the spiritual teacher who became known as the Buddha, attained enlightenment.;;;;;;;;;;;;;;x
upgrade_cow_cave_complex;Cave Complex;;;;;;;;;;;;;;x
upgrade_cow_cave_complex_desc;A complex of caves.;;;;;;;;;;;;;;x
upgrade_cow_vihara;Vihara;;;;;;;;;;;;;;x
upgrade_cow_vihara_desc;The shelter and living quarters for the Buddhist Monks who live here.;;;;;;;;;;;;;;x
upgrade_cow_school_buddhist;Buddhist School;;;;;;;;;;;;;;x
upgrade_cow_school_buddhist_desc;A school where Buddhist teachings are taught.;;;;;;;;;;;;;;x
upgrade_cow_relic_stupa;Relic Stupa;;;;;;;;;;;;;;x
upgrade_cow_relic_stupa_desc;This is where the remains of Buddha and his disciples are interred.;;;;;;;;;;;;;;x
upgrade_cow_object_stupa;Object Stupa;;;;;;;;;;;;;;x #NOT IN VANILLA
upgrade_cow_object_stupa_desc;This is where the objects belonging to Buddha and his disciples are interred.;;;;;;;;;;;;;;x #NOT IN VANILLA
upgrade_cow_commerative_stupa;Commerative Stupa;;;;;;;;;;;;;;x
upgrade_cow_commerative_stupa_desc;Built to commemorative events in lives of Buddha and his disciples.;;;;;;;;;;;;;;x
upgrade_cow_symbolic_stupa;Symbolic Stupa;;;;;;;;;;;;;;x
upgrade_cow_symbolic_stupa_desc;Built to symbolize different aspects of Buddhist theology.;;;;;;;;;;;;;;x
upgrade_cow_votive_stupa;Votive Stupa;;;;;;;;;;;;;;x
upgrade_cow_votive_stupa_desc;Built to gain spiritual benefits, or to commemorate visits.;;;;;;;;;;;;;;x
upgrade_cow_high_gopura;Gopuram;;;;;;;;;;;;;;x
upgrade_cow_high_gopura_desc;An richly ornate high tower that serves as an entrance to the temple.;;;;;;;;;;;;;;x
upgrade_cow_shikhara;Shikhara;;;;;;;;;;;;;;x
upgrade_cow_shikhara_desc;The main temple tower.;;;;;;;;;;;;;;x
upgrade_cow_mandapa;Maha Mandapa;;;;;;;;;;;;;;x
upgrade_cow_mandapa_desc;A great pillared hall serving as the waiting room for pilgrims and devotees.;;;;;;;;;;;;;;x
upgrade_cow_temple_complex;Temple Complex;;;;;;;;;;;;;;x
upgrade_cow_temple_complex_desc;A complex of smaller temples, surrounding the main temple.;;;;;;;;;;;;;;x
upgrade_cow_school_hindu;Calai;;;;;;;;;;;;;;x
upgrade_cow_school_hindu_desc;A school, that also provides lodging for students and scholars.;;;;;;;;;;;;;;x
upgrade_cow_hospital_hindu;Hospital;;;;;;;;;;;;;;x
upgrade_cow_hospital_hindu_desc;A hospital attached to the temple.;;;;;;;;;;;;;;x
upgrade_cow_plating_gold;Gold Plating;;;;;;;;;;;;;;x
upgrade_cow_plating_gold_desc;The sun reflects most brilliantly in the surface of this statue.;;;;;;;;;;;;;;x
upgrade_cow_plating_silver;Silver Plating;;;;;;;;;;;;;;x
upgrade_cow_plating_silver_desc;The moon reflects beautifully in the surface of this statue.;;;;;;;;;;;;;;x
upgrade_cow_plating_bronze;Bronze Plating;;;;;;;;;;;;;;x
upgrade_cow_plating_bronze_desc;This statue is shiny.;;;;;;;;;;;;;;x
upgrade_cow_statues_family;Additional Statues;;;;;;;;;;;;;;x
upgrade_cow_statues_family_desc;These beautiful statues are said to resemble the immediate family of [Root.GetTitledName].;;;;;;;;;;;;;;x
upgrade_cow_golden_crown;Golden Crown;;;;;;;;;;;;;;x
upgrade_cow_golden_crown_desc;A crown made of pure gold encircles the magnificent head of the statue.;;;;;;;;;;;;;;x
upgrade_cow_watcher_of_giants;Watcher of Giants;;;;;;;;;;;;;;x
upgrade_cow_watcher_of_giants_desc;The Watcher of Giants is responsible for the large statues in the area.;;;;;;;;;;;;;;x
upgrade_cow_stable;Grand Stable;;;;;;;;;;;;;;x
upgrade_cow_stable_desc;A stable containing horses, but most importantly, the ones descending from the original chosen creature depicted in the grand monument rising above the roof of this building.;;;;;;;;;;;;;;x
upgrade_cow_statues_animals;Additional Animal Statues;;;;;;;;;;;;;;x
upgrade_cow_statues_animals_desc;The original statue is surrounded by smaller statues, depicting critters of various kinds.;;;;;;;;;;;;;;x
upgrade_cow_walls_sea;Sea Walls;;;;;;;;;;;;;;x
upgrade_cow_walls_sea_desc;Walls specifically added to defend from sea attacks.;;;;;;;;;;;;;;x
upgrade_cow_studded_bastions;Studded Bastions;;;;;;;;;;;;;;x
upgrade_cow_studded_bastions_desc;The city's defenses have begun to spill out onto the land, with ropes of well-maintained walls crisscrossing the main approach to the burgh. Adding extra bastions to these will bulge the amount of walkable perimeter (and so how many troops can man them) without noticeably increasing cost.;;;;;;;;;;;;;;x
upgrade_cow_strategic_exclaves;Strategic Exclaves;;;;;;;;;;;;;;x
upgrade_cow_strategic_exclaves_desc;A city is nothing without its countryside, and this city takes that seriously. Vital local townships are now guarded by their own fortifications, paid for and maintained by the capital-settlement, and the closest are even connected by short walls to form a single, defensible sprawl.;;;;;;;;;;;;;;x
upgrade_cow_soaring_fortresses;Soaring Fortresses;;;;;;;;;;;;;;x
upgrade_cow_soaring_fortresses_desc;These dire, imposing stoneworks punch upwards like massive, artificial fists. Crowned with rows of bastions and studded with fortified towers, none may approach without being seen, and no amount of lesser walls captured will stop the enfilading from their legions of archers.;;;;;;;;;;;;;;x
upgrade_cow_hidden_gates;Hidden Gates;;;;;;;;;;;;;;x
upgrade_cow_hidden_gates_desc;Secreted behind sewer shafts, diving under the moats, cut into the side of obscuring bastions: the defenders of this city strike often and without warning from their many and varied hiding places, before vanishing back into the night.;;;;;;;;;;;;;;x
upgrade_cow_gatehouse_forts;Gatehouse Forts;;;;;;;;;;;;;;x
upgrade_cow_gatehouse_forts_desc;Turn each gatehouse into a full-scale fortress in its own right, and so turn each layer of the walls into a separate mini-siege.;;;;;;;;;;;;;;x
upgrade_cow_killing_fields;Staged Killing Fields;;;;;;;;;;;;;;x
upgrade_cow_killing_fields_desc;Planned routes through the defenses that are simple, clear, devoid of cover, and looked over by the maximum possible number of defenses, always with a difficult fortress guarding the next killing ground along.;;;;;;;;;;;;;;x
upgrade_cow_deep_defense_architecture;Deep Defense Architecture;;;;;;;;;;;;;;x
upgrade_cow_deep_defense_architecture_desc;Adapt and reshape areas of the defenses to be especially vulnerable to attack from the next layer, turning losses for the defenders into massacres for the attackers.;;;;;;;;;;;;;;x
upgrade_cow_artificial_islands;Artificial Islands;;;;;;;;;;;;;;x
upgrade_cow_artificial_islands_desc;Redirect local rivers and channel defensive islands out of the sea itself, adding a naval element to any siege that few attackers are equipped to deal with.;;;;;;;;;;;;;;x
upgrade_cow_mirror_towers;Mirror Towers of Syrakousai;;;;;;;;;;;;;;x
upgrade_cow_mirror_towers_desc;During the Siege of Syracuse (213–212 BC), according to the ancient legends, the polymath Archimedes built a giant mirror which he used to deflect the powerful Mediterranean sun onto the ships' sails, setting fire to them. With aid from the learned men at the Library of Arkhimedes, Syracuse’s engineers have built a defensive network of Mirror Towers which should help Syracuse stave off any hostile naval invasions during sunny days.;;;;;;;;;;;;;;x
upgrade_cow_archimedes_claw;Claw of Arkhimedes;;;;;;;;;;;;;;x
upgrade_cow_archimedes_claw_desc;The Claw of Archimedes was an ancient weapon devised by Archimedes to defend the seaward portion of Syracuse's city wall against naval invasion. With aid from the learned men at the Library of Archimedes, Syracuse’s engineers have built multiple Claws which should help Syracuse stave off most naval invasions.;;;;;;;;;;;;;;x
upgrade_cow_gastraphetes_makers;Gastraphetes Makers;;;;;;;;;;;;;;x
upgrade_cow_gastraphetes_makers_desc;Gastraphetes was an early incarnation of the crossbow, supposedly originating from Syracuse. With some investment, Syracuse can produce crossbows which quickly may become the pinnacle of crossbow design.;;;;;;;;;;;;;;x
upgrade_cow_wall_walker;Walker of the Wall;;;;;;;;;;;;;;x
upgrade_cow_wall_walker_desc;Constantly walking the wall, the Walker of the Wall is one of the few who knows it inside and out.;;;;;;;;;;;;;;x
upgrade_cow_armory;Armory;;;;;;;;;;;;;;x
upgrade_cow_armory_desc;An expansion to the Great Fortress, providing ample storage for armor and weaponry.;;;;;;;;;;;;;;x
upgrade_cow_watch_tower;Watch Tower;;;;;;;;;;;;;;x
upgrade_cow_watch_tower_desc;A tower increasing the line of sight, and safety, for the entire province.;;;;;;;;;;;;;;x
upgrade_cow_vault;Vault;;;;;;;;;;;;;;x
upgrade_cow_vault_desc;A special vault, deep in the heart of the fortress, for storage and safe-keeping.;;;;;;;;;;;;;;x
upgrade_cow_moat_pit;Pit Moat;;;;;;;;;;;;;;x
upgrade_cow_moat_pit_desc;A deep trench surrounds this fortress.;;;;;;;;;;;;;;x
upgrade_cow_moat_spike;Spike Moat;;;;;;;;;;;;;;x
upgrade_cow_moat_spike_desc;At least one craftsman died in the making of this moat.;;;;;;;;;;;;;;x
upgrade_cow_moat_water;Water Moat;;;;;;;;;;;;;;x
upgrade_cow_moat_water_desc;Water keeps people at bay. Unless they can swim.;;;;;;;;;;;;;;x
upgrade_cow_moat_bones;Moat of Bones;;;;;;;;;;;;;;x
upgrade_cow_moat_bones_desc;A frightening sight, the moat is said to contain all that remains of those who have personally slighted [Root.GetTitledFirstName].;;;;;;;;;;;;;;x
upgrade_cow_hidden_passageways;Hidden Passageways;;;;;;;;;;;;;;x
upgrade_cow_hidden_passageways_desc;A labyrinthine network of tunnels and passageways are said to exist within and under the walls of the [FromFrom.GetName].;;;;;;;;;;;;;;x
upgrade_cow_garden_inner;Inner Garden;;;;;;;;;;;;;;x
upgrade_cow_garden_inner_desc;Within the walls of the fortress is a small and tranquil garden, serving as a place for the world-weary warrior to recharge his energy.;;;;;;;;;;;;;;x
upgrade_cow_dungeon;Dungeon;;;;;;;;;;;;;;x
upgrade_cow_dungeon_desc;It's a dungeon, but bigger.;;;;;;;;;;;;;;x
upgrade_cow_caves_natural;Natural Caves;;;;;;;;;;;;;;x
upgrade_cow_caves_natural_desc;A series of impressive natural hollows, these rooms are only partially improved upon by human engineering.;;;;;;;;;;;;;;x
upgrade_cow_tunnels_travel;Travel Tunnels;;;;;;;;;;;;;;x
upgrade_cow_tunnels_travel_desc;These tunnels are hard to navigate, but those with the necessary maps are high-ranking soldiers in need of expedient travel.;;;;;;;;;;;;;;x
upgrade_cow_metal_mine_precious;Precious Metal Mines;;;;;;;;;;;;;;x
upgrade_cow_metal_mine_precious_desc;In the depths of the underground complex, workers have encountered valuable ore, which is now being carefully excavated.;;;;;;;;;;;;;;x
upgrade_cow_guardian_of_the_deep;Guardian of the Deep;;;;;;;;;;;;;;x
upgrade_cow_guardian_of_the_deep_desc;With eyes downcast in vigilance, the Guardian of the Deep is as unmovable and eternal as the stones found in the depths.;;;;;;;;;;;;;;x
upgrade_cow_cothon;Cothon;;;;;;;;;;;;;;x
upgrade_cow_cothon_desc;An inner harbor.;;;;;;;;;;;;;;x
upgrade_cow_piers;Piers;;;;;;;;;;;;;;x
upgrade_cow_piers_desc;The piers expand the harbor and how much trade that can be conducted there.;;;;;;;;;;;;;;x
upgrade_cow_office_harbor;Harbor Office;;;;;;;;;;;;;;x
upgrade_cow_office_harbor_desc;The installation of a proper Harbor office has led to better control of the trade coming and going through the Great Harbor.;;;;;;;;;;;;;;x
upgrade_cow_lighthouse;Lighthouse;;;;;;;;;;;;;;x
upgrade_cow_lighthouse_desc;For guiding ships in and out of the harbor.;;;;;;;;;;;;;;x
upgrade_cow_military_wharf;Military Wharf;;;;;;;;;;;;;;x
upgrade_cow_military_wharf_desc;An area set aside for construction of the navy.;;;;;;;;;;;;;;x
upgrade_cow_master_of_tides;Master of the Tides;;;;;;;;;;;;;;x
upgrade_cow_master_of_tides_desc;Ultimately responsible for all things marine – every living soul in the Harbor answers to the Master of the Tides.;;;;;;;;;;;;;;x
upgrade_cow_treasure_chamber;Treasure Chamber;;;;;;;;;;;;;;x
upgrade_cow_treasure_chamber_desc;A secret vault, for storing particularly valuable merchandise.;;;;;;;;;;;;;;x
upgrade_cow_giant_banners;Giant Banners;;;;;;;;;;;;;;x
upgrade_cow_giant_banners_desc;There can be no doubt as to who is the owner of this building.;;;;;;;;;;;;;;x
upgrade_cow_royal_apartments;Royal Apartments;;;;;;;;;;;;;;x
upgrade_cow_royal_apartments_desc;In case of an important guest, the Royal Apartments will provide the level of comfort expected by any sophisticated ruler.;;;;;;;;;;;;;;x
upgrade_cow_historical_mural;Historical Mural;;;;;;;;;;;;;;x
upgrade_cow_historical_mural_desc;A beautiful mural depicting a scene from the history of your dynasty.;;;;;;;;;;;;;;x
upgrade_cow_lighthouse_custodian;Custodian of the Lighthouse;;;;;;;;;;;;;;x
upgrade_cow_lighthouse_custodian_desc;There is one person who is ultimately in charge of the lighthouse maintenance. At least on paper.;;;;;;;;;;;;;;x
## COW Palatial - Upgrades ##;;;;;;;;;;;;;;;
upgrade_cow_throne_fancy;Fancy Throne Room;;;;;;;;;;;;;;x
upgrade_cow_throne_fancy_desc;Some rulers are happy to settle for a simple metal chair. [Root.GetTitledFirstName] is not just any ruler.;;;;;;;;;;;;;;x
upgrade_cow_trap_door;Trap Door;;;;;;;;;;;;;;x
upgrade_cow_trap_door_desc;A wooden floor hatch, conveniently located right in front of the royal throne, sends a message to any belligerent visitor.;;;;;;;;;;;;;;x
upgrade_cow_royal_bedchamber;Royal Bedchamber;;;;;;;;;;;;;;x
upgrade_cow_royal_bedchamber_desc;An incredibly ostentatious bedroom, fit for nobility.;;;;;;;;;;;;;;x
upgrade_cow_skull_throne;Throne of Skulls;;;;;;;;;;;;;;x
upgrade_cow_skull_throne_desc;A throne made of skulls and bones, supported by a frame of iron.;;;;;;;;;;;;;;x
upgrade_cow_golden_throne;Golden Throne;;;;;;;;;;;;;;x
upgrade_cow_golden_throne_desc;A throne made entirely of gold, not even gilded, just completely gold. What a waste.;;;;;;;;;;;;;;x
upgrade_cow_automata_throne;Automata Throne;;;;;;;;;;;;;;x
upgrade_cow_automata_throne_desc;By some complex machinery this throne can raise itself up and down at will.;;;;;;;;;;;;;;x
upgrade_cow_kl_iron_throne;Iron Throne;;;;;;;;;;;;;;x
upgrade_cow_kl_iron_throne_desc;The Iron Throne is the seat of the Lord of the Seven Kingdoms, and is often used as a metonymic device to refer to the king's authority or to the polity born after Aegon's Conquest. The Iron Throne itself is an asymmetric monstrosity of spikes and jagged edges and twisted metal. The throne was constructed by Aegon I Targaryen from the melted, twisted, beaten, and broken blades surrendered by his enemies, or wrenched from the hands of the dying. According to the songs, it took a thousand blades to make.;;;;;;;;;;;;;;x
upgrade_cow_torture_chamber;Torture Chamber;;;;;;;;;;;;;;x
upgrade_cow_torture_chamber_desc;Best not to ask too many questions, lest you end up here.;;;;;;;;;;;;;;x
upgrade_cow_brewery;Brewery;;;;;;;;;;;;;;x
upgrade_cow_brewery_desc;A brewery to create your own alcohol. While unlikely to turn a profit, it might make you popular.;;;;;;;;;;;;;;x
upgrade_cow_dueling_room;Dueling Room;;;;;;;;;;;;;;x
upgrade_cow_dueling_room_desc;A room dedicated to the practice of one-on-one combat.;;;;;;;;;;;;;;x
upgrade_cow_royal_custodian;Royal Custodian;;;;;;;;;;;;;;x
upgrade_cow_royal_custodian_desc;With nerves of steel and a will of iron the custodian maintains and develops the §YRoyal Palace§!.;;;;;;;;;;;;;;x
upgrade_cow_naval_spectacle;Naval Spectacle;;;;;;;;;;;;;;x
upgrade_cow_naval_spectacle_desc;A massive undertaking allowing the stage to be filled with water for mock naval battles.;;;;;;;;;;;;;;x
upgrade_cow_animal_cages;Animal Cages;;;;;;;;;;;;;;x
upgrade_cow_animal_cages_desc;Allows for battles with exotic beasts, imported from distant lands.;;;;;;;;;;;;;;x
upgrade_cow_hippodrome;Tourney Grounds;;;;;;;;;;;;;;x
upgrade_cow_hippodrome_desc;An attachment to the Amphitheater, for tournaments.;;;;;;;;;;;;;;x
upgrade_cow_amphitheatron_byz;Amphitheatron;;;;;;;;;;;;;;x
upgrade_cow_amphitheatron_byz_desc;An epitome of popular culture, it serves to entertain with great spectacles, lowering the revolt risk.;;;;;;;;;;;;;;x
upgrade_cow_circus_maximus;Circus Maximus;;;;;;;;;;;;;;x
upgrade_cow_circus_maximus_desc;The Circus Maximus (Latin for greatest or largest circus) is an ancient Roman chariot-racing stadium and mass entertainment venue located in Roma. Situated in the valley between the Aventine and Palatine Hills, it was the first and largest stadium in ancient Rome and its later Empire. It measured 621 m (2,037 ft) in length and 118 m (387 ft) in width and could accommodate over 150,000 spectators. In its fully developed form, it became the model for circuses throughout the Roman Empire.;;;;;;;;;;;;;;x
upgrade_cow_training_academy;Training Academy;;;;;;;;;;;;;;x
upgrade_cow_training_academy_desc;An academy to train the fighters who fight in the amphitheater;;;;;;;;;;;;;;x
upgrade_cow_theater_stage;Theater Stage;;;;;;;;;;;;;;x
upgrade_cow_theater_stage_desc;A stage, specifically designed for dramatic readings of poetry and acting.;;;;;;;;;;;;;;x
upgrade_cow_master_of_the_games;Master of the Games;;;;;;;;;;;;;x;
upgrade_cow_master_of_the_games_desc;With a booming voice the Master of the Games can tease forth both cheers and tears, the whole §YAmphitheater§! is their stage and responsibility.;;;;;;;;;;;;;x;
upgrade_cow_fountains;Fountains;;;;;;;;;;;;;;x
upgrade_cow_fountains_desc;Beautiful fountains, attracting small birds, adding to the atmosphere.;;;;;;;;;;;;;;x
upgrade_cow_fountain_of_youth;Fountain of Youth;;;;;;;;;;;;;;x
upgrade_cow_fountain_of_youth_desc;There is an eerie sheen to the water in this well...;;;;;;;;;;;;;;x
upgrade_cow_hanging_gardens;Hanging Gardens;;;;;;;;;;;;;;x
upgrade_cow_hanging_gardens_desc;A marvelous terraced solution to one section of the garden.;;;;;;;;;;;;;;x
upgrade_cow_secluded_groves;Secluded Groves;;;;;;;;;;;;;;x
upgrade_cow_secluded_groves_desc;A place for hiding. Or romance.;;;;;;;;;;;;;;x
upgrade_cow_hidden_burial;Hidden Burial Spot;;;;;;;;;;;;;;x
